the_geom,id,continent,country,city,iso_a3,name,h_type,cartodb_id,src_year,src_type,src_add,src_status,src_drawer,notes,h_special,h_vaccine,within_5km,optid,fib_dist,adm1_name
0101000020E6100000326502D9C62856406579C3222BA03940,,Asia,Bangladesh,,BGD,Dinajpur General Hospital,Hospital,56413,25,22,22,22,119,,,,TRUE,56413,,Rajshahi
0101000020E6100000AA971FC7EA2956402F00659D3B9C3940,,Asia,Bangladesh,,BGD,Dinajpur Medical College and Hospital,Hospital,56414,25,22,22,22,119,,,,TRUE,56414,,Rajshahi
0101000020E61000008BE07F2BD9285640D81AC7FE68A03940,,Asia,Bangladesh,,BGD,Institute of Nuclear Medicine and Allied Sciences,Hospital,56433,25,22,22,22,119,,,,TRUE,56433,,Rajshahi
0101000020E6100000DA977D68B03C5640B638F1D58E803940,,Asia,Bangladesh,,BGD,Phulbari Upazila Health Complex,Hospital,56613,25,22,22,22,119,,,,TRUE,56613,,Rajshahi
0101000020E6100000F202F2DF5929564053DBA8A9C09E3940,,Asia,Bangladesh,,BGD,Zia Heart Foundation Hospital & Recharch Institute,Hospital,56771,25,22,22,22,119,,,,TRUE,56771,,Rajshahi
0101000020E61000003253ADA1F5325640928F8F74268B3940,,Asia,Bangladesh,,BGD,Chirirbandar,Health Center,60123,25,22,22,22,119,,,,TRUE,60123,,Rajshahi
0101000020E6100000415F0AD75A305640BC32316052993940,,Asia,Bangladesh,,BGD,Chirirbandar,Hospital,60127,25,22,22,22,119,,,,TRUE,60127,,Rajshahi
0101000020E6100000A4C437D2C02A5640C48A91D25DA33940,,Asia,Bangladesh,,BGD,Dinajpur Sadar,Health Center,60131,25,22,22,22,119,,,,TRUE,60131,,Rajshahi
0101000020E610000002BF35AC962B5640E7C15669A5933940,,Asia,Bangladesh,,BGD,Dinajpur Sadar,Health Center,60132,25,22,22,22,119,,,,TRUE,60132,,Rajshahi
0101000020E6100000318127A96E2B5640965850C4888F3940,,Asia,Bangladesh,,BGD,Dinajpur Sadar,Health Center,60133,25,22,22,22,119,,,,TRUE,60133,,Rajshahi
0101000020E6100000C5BA52C9F6355640BB5D8B7A5A8B3940,,Asia,Bangladesh,,BGD,Parbatipur,Health Center,60162,25,22,22,22,119,,,,TRUE,60162,,Rajshahi
0101000020E610000096567804513656404AC0B67BA3893940,,Asia,Bangladesh,,BGD,Parbatipur,Health Center,60163,25,22,22,22,119,,,,TRUE,60163,,Rajshahi
0101000020E6100000A5AFACBD873656404C02CEE0D9803940,,Asia,Bangladesh,,BGD,Phulbari,Health Center,60171,25,22,22,22,119,,,,TRUE,60171,,Rajshahi
0101000020E6100000A5AFACBD873656404C02CEE0D9803940,,Asia,Bangladesh,,BGD,Phulbari,Health Center,60172,25,22,22,22,119,,,,TRUE,60172,,Rajshahi
0101000020E6100000DE4671D4133D5640C836408B81773940,,Asia,Bangladesh,,BGD,Phulbari,Health Center,60175,25,22,22,22,119,,,,TRUE,60175,,Rajshahi
0101000020E6100000D33D5B99F43A56407EBBA3D10A833940,,Asia,Bangladesh,,BGD,Phulbari,Health Center,60176,25,22,22,22,119,,,,TRUE,60176,,Rajshahi
0101000020E61000005D694B77933C564025D66FCBC2803940,,Asia,Bangladesh,,BGD,Phulbari,Hospital,60177,25,22,22,22,119,,,,TRUE,60177,,Rajshahi
0101000020E610000092C78965E95356406F5303CDE76A3940,,Asia,Bangladesh,,BGD,Pirganj Upazila Health Complex,Hospital,56618,25,22,22,22,119,,,,TRUE,56618,,Rajshahi
0101000020E6100000AF1CC33511575640F6ED8017DB5B3940,,Asia,Bangladesh,,BGD,Sadullapur,Health Center,60197,25,22,22,22,119,,,,TRUE,60197,,Rajshahi
0101000020E61000004BDB7819AB545640BCDAC3EA2F533940,,Asia,Bangladesh,,BGD,Pirganj,Health Center,60458,25,22,22,22,119,,,,TRUE,60458,,Rajshahi
0101000020E610000040191DF24D04574075CC5F8D1D293640,,Asia,Bangladesh,,BGD,CHANDANISH,Hospital,57485,25,22,22,22,119,,,,TRUE,57485,,Chittagong
0101000020E6100000BA3DAD47866756408A4DE1F725793640,,Asia,Bangladesh,,BGD,Mangla Upazila Health Complex,Hospital,56252,25,22,22,22,119,,,,TRUE,56252,,Khulna
0101000020E6100000A8CBCC5B0A55564093F191DEF00C3940,,Asia,Bangladesh,,BGD,Shibganj,Health Center,59856,25,22,22,22,119,,,,TRUE,59856,,Rajshahi
0101000020E610000088C308CFCD585640BAB6284F2F093940,,Asia,Bangladesh,,BGD,Shibganj,Health Center,59857,25,22,22,22,119,,,,TRUE,59857,,Rajshahi
0101000020E6100000D2D6A12A085A564061B4802FAC0F3940,,Asia,Bangladesh,,BGD,Shibganj,Health Center,59859,25,22,22,22,119,,,,TRUE,59859,,Rajshahi
0101000020E6100000DD4B9BBDB2315640482E7C15EC553840,,Asia,Bangladesh,,BGD,Charghat,Health Center,60028,25,22,22,22,119,,,,TRUE,60028,,Rajshahi
0101000020E61000003C334FB32D655640515AC3D207D63740,,Asia,Bangladesh,,BGD,Sujanagar,Health Center,60021,25,22,22,22,119,,,,TRUE,60021,,Rajshahi
0101000020E61000005C0F1F51F761564082AF84F855D43740,,Asia,Bangladesh,,BGD,Sujanagar,Health Center,60022,25,22,22,22,119,,,,TRUE,60022,,Rajshahi
0101000020E6100000CEA91A730DB75640EB0D2A16641A3740,,Asia,Bangladesh,,BGD,Ramgonj Adunik Hospital,Hospital,56642,25,22,22,22,119,,,,TRUE,56642,,Chittagong
0101000020E610000024093C6913B756409BC311D7A3163740,,Asia,Bangladesh,,BGD,RAMGANJ,Hospital,57891,25,22,22,22,119,,,,TRUE,57891,,Chittagong
0101000020E610000088E942ACFE835640EF5E6BA5C69E3640,,Asia,Bangladesh,,BGD,?????? ????????? ?????????,Hospital,56788,25,22,22,22,119,,,,TRUE,56788,,Barisal
0101000020E61000001ECC4818E1835640BBA8273D1D9F3640,,Asia,Bangladesh,,BGD,?? ???????,Medical Clinic,56794,25,22,22,22,119,,,,TRUE,56794,,Barisal
0101000020E610000030A94654CD835640E5489AE4ECA03640,,Asia,Bangladesh,,BGD,?????? ???????,Medical Clinic,56795,25,22,22,22,119,,,,TRUE,56795,,Barisal
0101000020E61000005E7FFBC936845640DA28EB6EDEA13640,,Asia,Bangladesh,,BGD,Kawkhali,Health Center,57109,25,22,22,22,119,,,,TRUE,57109,,Barisal
0101000020E6100000CF074312AD855640AC24C47161753840,,Asia,Bangladesh,,BGD,Ghatail,Health Center,59149,25,22,22,22,119,,,,TRUE,59149,,Dhaka
0101000020E610000007181C8254865640EFDF4607C57D3840,,Asia,Bangladesh,,BGD,Ghatail,Health Center,59151,25,22,22,22,119,,,,TRUE,59151,,Dhaka
0101000020E6100000E4331683728356406AA3605B29823840,,Asia,Bangladesh,,BGD,Ghatail,Health Center,59153,25,22,22,22,119,,,,TRUE,59153,,Dhaka
0101000020E6100000E14313D241695640034E810581CF3640,,Asia,Bangladesh,,BGD,Rupsha,Health Center,59607,25,22,22,22,119,,,,TRUE,59607,,Khulna
0101000020E61000005C754C67DF6756401DDF41D510B43640,,Asia,Bangladesh,,BGD,FAKIRHAT,Health Center,59299,25,22,22,22,119,,,,TRUE,59299,,Khulna
0101000020E610000008C88830F0D156403B2D752954DD3640,,Asia,Bangladesh,,BGD,COMPANIGANJ,Health Center,57911,25,22,22,22,119,,,,TRUE,57911,,Chittagong
0101000020E6100000B3B078400CD456404B5371731DE53640,,Asia,Bangladesh,,BGD,COMPANIGANJ,Health Center,57913,25,22,22,22,119,,,,TRUE,57913,,Chittagong
0101000020E61000001C9B10B1FCD156404F3DA1F3CFDD3640,,Asia,Bangladesh,,BGD,COMPANIGANJ,Hospital,57917,25,22,22,22,119,,,,TRUE,57917,,Chittagong
0101000020E6100000C5737B23D1CF56409EB29A2F854B3740,,Asia,Bangladesh,,BGD,CHOUDDGRAM,Health Center,57645,25,22,22,22,119,,,,TRUE,57645,,Chittagong
0101000020E6100000378B21245ED15640D90E004181563740,,Asia,Bangladesh,,BGD,CHOUDDGRAM,Health Center,57647,25,22,22,22,119,,,,TRUE,57647,,Chittagong
0101000020E6100000AE56327838D15640CF6D535D2B393740,,Asia,Bangladesh,,BGD,CHOUDDGRAM,Health Center,57651,25,22,22,22,119,,,,TRUE,57651,,Chittagong
0101000020E6100000CCD902FF08D45640F987E8788E323740,,Asia,Bangladesh,,BGD,CHOUDDGRAM,Health Center,57653,25,22,22,22,119,,,,TRUE,57653,,Chittagong
0101000020E610000095130B0FB0D3564040C36358BB233740,,Asia,Bangladesh,,BGD,CHOUDDGRAM,Health Center,57657,25,22,22,22,119,,,,TRUE,57657,,Chittagong
0101000020E6100000827CA71E2FD456400ED7C5C0B0203740,,Asia,Bangladesh,,BGD,CHOUDDGRAM,Health Center,57659,25,22,22,22,119,,,,TRUE,57659,,Chittagong
0101000020E6100000A4ABD6F725D356403D91C5D57F173740,,Asia,Bangladesh,,BGD,CHOUDDGRAM,Health Center,57661,25,22,22,22,119,,,,TRUE,57661,,Chittagong
0101000020E61000008E7E7D24F2D45640350335301E113740,,Asia,Bangladesh,,BGD,CHOUDDGRAM,Health Center,57663,25,22,22,22,119,,,,TRUE,57663,,Chittagong
0101000020E6100000A894FE2D62D256408AE7CA864B513740,,Asia,Bangladesh,,BGD,CHOUDDGRAM,Hospital,57665,25,22,22,22,119,,,,TRUE,57665,,Chittagong
0101000020E61000005FF1592927D45640F82DBD6649243740,,Asia,Bangladesh,,BGD,CHOUDDGRAM,Health Center,57667,25,22,22,22,119,,,,TRUE,57667,,Chittagong
0101000020E61000009FA6313C5BD156407FE66133355D3740,,Asia,Bangladesh,,BGD,Comilla Sadar Dakshin,Health Center,57681,25,22,22,22,119,,,,TRUE,57681,,Chittagong
0101000020E6100000030C8112D5A956405A386B4B788D3740,,Asia,Bangladesh,,BGD,Gazaria Upazila Health Complex,Hospital,45011,25,22,22,22,119,,,,TRUE,45011,,Dhaka
0101000020E6100000BF7C68D51DB25640177739DB92873740,,Asia,Bangladesh,,BGD,Daudkandi Upazila Health Complex,Hospital,56381,25,22,22,22,119,,,,TRUE,56381,,Chittagong
0101000020E6100000928E293F90B756402A505AB2E17B3740,,Asia,Bangladesh,,BGD,CHANDINA,Health Center,57620,25,22,22,22,119,,,,TRUE,57620,,Chittagong
0101000020E6100000028AD7732AB956404D3F42CE637A3740,,Asia,Bangladesh,,BGD,CHANDINA,Health Center,57622,25,22,22,22,119,,,,TRUE,57622,,Chittagong
0101000020E610000055F0EE6446B256406446E30B25873740,,Asia,Bangladesh,,BGD,Daudkandi,Hospital,57689,25,22,22,22,119,,,,TRUE,57689,,Chittagong
0101000020E6100000AD02373FFFB65640708080DCED883740,,Asia,Bangladesh,,BGD,Daudkandi,Health Center,57693,25,22,22,22,119,,,,TRUE,57693,,Chittagong
0101000020E6100000A34DEBBD0CB25640252E3AFECC833740,,Asia,Bangladesh,,BGD,Daudkandi,Health Center,57695,25,22,22,22,119,,,,TRUE,57695,,Chittagong
0101000020E61000006F3AB5F3DEB3564022E7305AB58C3740,,Asia,Bangladesh,,BGD,Daudkandi,Health Center,57697,25,22,22,22,119,,,,TRUE,57697,,Chittagong
0101000020E6100000DED3D38153B35640B3F974B3728F3740,,Asia,Bangladesh,,BGD,Titas,Health Center,57747,25,22,22,22,119,,,,TRUE,57747,,Chittagong
0101000020E610000000112C9366B5564021762EDAA5923740,,Asia,Bangladesh,,BGD,Titas,Health Center,57749,25,22,22,22,119,,,,TRUE,57749,,Chittagong
0101000020E610000066A73121E5A95640EC001F522F8D3740,,Asia,Bangladesh,,BGD,GOZARIA,Hospital,58551,25,22,22,22,119,,,,TRUE,58551,,Dhaka
0101000020E610000075906D451DA55640A6690ACB62B63740,,Asia,Bangladesh,,BGD,SONARGAO,Health Center,58827,25,22,22,22,119,,,,TRUE,58827,,Dhaka
0101000020E61000000C6A0943AEC456408ECAB9B99D7A3740,,Asia,Bangladesh,,BGD,Eastern Medical College & Hospital,Hospital,57173,25,22,22,22,119,,,,TRUE,57173,,Chittagong
0101000020E6100000457A5D498AC356403DA57792DC7A3740,,Asia,Bangladesh,,BGD,BURICHONG,Health Center,57605,25,22,22,22,119,,,,TRUE,57605,,Chittagong
0101000020E61000009D67FF4F29C756401F19A24F47803740,,Asia,Bangladesh,,BGD,BURICHONG,Health Center,57606,25,22,22,22,119,,,,TRUE,57606,,Chittagong
0101000020E610000046B5DE3B58C956402F54BF13AA803740,,Asia,Bangladesh,,BGD,BURICHONG,Health Center,57607,25,22,22,22,119,,,,TRUE,57607,,Chittagong
0101000020E61000000F6E9E7C93C856403958DA788E813740,,Asia,Bangladesh,,BGD,BURICHONG,Health Center,57608,25,22,22,22,119,,,,TRUE,57608,,Chittagong
0101000020E610000033385DC55FC65640F069857ABC833740,,Asia,Bangladesh,,BGD,BURICHONG,Health Center,57609,25,22,22,22,119,,,,TRUE,57609,,Chittagong
0101000020E61000001CBCACE3EEC15640C7F680AF15743740,,Asia,Bangladesh,,BGD,CHANDINA,Health Center,57630,25,22,22,22,119,,,,TRUE,57630,,Chittagong
0101000020E6100000E2682799DDC456402D94C3F3A1743740,,Asia,Bangladesh,,BGD,Comilla Sadar,Health Center,57673,25,22,22,22,119,,,,TRUE,57673,,Chittagong
0101000020E610000042DB6F13A9CF5640FC524207286A3740,,Asia,Bangladesh,,BGD,Comilla Sadar Dakshin,Health Center,57683,25,22,22,22,119,,,,TRUE,57683,,Chittagong
0101000020E61000004EDEDA1E58CE5640686D050EA1693740,,Asia,Bangladesh,,BGD,Comilla Sadar Dakshin,Health Center,57685,25,22,22,22,119,,,,TRUE,57685,,Chittagong
0101000020E61000003FD1CE747DBF56407DB5FF6698013840,,Asia,Bangladesh,,BGD,ASHUGANJ,Health Center,57233,25,22,22,22,119,,,,TRUE,57233,,Chittagong
0101000020E61000002C968EDE15635640ECEEA600BD0D3840,,Asia,Bangladesh,,BGD,Sathiya Upazila Health Complex,Hospital,56670,25,22,22,22,119,,,,TRUE,56670,,Rajshahi
0101000020E610000008457DF60063564027462C4EDE0B3840,,Asia,Bangladesh,,BGD,Santhia,Hospital,60010,25,22,22,22,119,,,,TRUE,60010,,Rajshahi
0101000020E6100000956F98295060564029AC722B600D3840,,Asia,Bangladesh,,BGD,Santhia,Health Center,60015,25,22,22,22,119,,,,TRUE,60015,,Rajshahi
0101000020E61000003D630E2D5C615640D258420128153840,,Asia,Bangladesh,,BGD,Santhia,Health Center,60018,25,22,22,22,119,,,,TRUE,60018,,Rajshahi
0101000020E6100000C546265D08EC5640C01B2F7E4D7C3840,,Asia,Bangladesh,,BGD,Moulvibazar Sadar,Health Center,60652,25,22,22,22,119,,,,TRUE,60652,,Sylhet
0101000020E61000003A52F102E9E8564061A555C71B7D3840,,Asia,Bangladesh,,BGD,Moulvibazar Sadar,Health Center,60654,25,22,22,22,119,,,,TRUE,60654,,Sylhet
0101000020E6100000E907CEB609EC56403F6C8DE79F933840,,Asia,Bangladesh,,BGD,Moulvibazar Sadar,Health Center,60656,25,22,22,22,119,,,,TRUE,60656,,Sylhet
0101000020E6100000790B05F98DD65640A3A142D274CB3840,,Asia,Bangladesh,,BGD,Derai,Hospital,60714,25,22,22,22,119,,,,TRUE,60714,,Sylhet
0101000020E6100000262ED0CA7EE056401A86B9B2D2C03840,,Asia,Bangladesh,,BGD,Jagannathpur,Health Center,60751,25,22,22,22,119,,,,TRUE,60751,,Sylhet
0101000020E610000079C8EB45496056401D1B69CBBE693840,,Asia,Bangladesh,,BGD,Ullapara,Health Center,60101,25,22,22,22,119,,,,TRUE,60101,,Rajshahi
0101000020E6100000642C9A4D5E4F56403F4FDA4B04513740,,Asia,Bangladesh,,BGD,BAGHERPARA,Health Center,59427,25,22,22,22,119,,,,TRUE,59427,,Khulna
0101000020E6100000670FC1655D4A56408537C5DC5F373740,,Asia,Bangladesh,,BGD,JESSORE Sadar,Health Center,59456,25,22,22,22,119,,,,TRUE,59456,,Khulna
0101000020E61000002B593E821CAB564047485AE0E11B3940,,Asia,Bangladesh,,BGD,Broadbank Clinic Quatere,Hospital,45709,25,22,22,22,119,,,,TRUE,45709,,Mymensignh
0101000020E610000072E2170310AB5640162C6343371B3940,,Asia,Bangladesh,,BGD,Health & Family Wlfare Center,Hospital,48167,25,22,22,22,119,,,,TRUE,48167,,Mymensignh
0101000020E6100000919ED8F92DAB56403732456FA71F3940,,Asia,Bangladesh,,BGD,Super Diagnostic & Health Care Center,Hospital,56725,25,22,22,22,119,,,,TRUE,56725,,Mymensignh
0101000020E61000002C2B03BD66AB5640DB1D3B037E203940,,Asia,Bangladesh,,BGD,talukder clinic,Medical Clinic,56783,25,22,22,22,119,,,,TRUE,56783,,Mymensignh
0101000020E6100000279908C064AB56405BF40478C1203940,,Asia,Bangladesh,,BGD,Durgapur Upazila Health Complex,Hospital,56837,25,22,22,22,119,,,,TRUE,56837,,Mymensignh
0101000020E610000047DAE8F7D8B0564095F4ADC55D2F3640,,Asia,Bangladesh,,BGD,Charfasson Upazila Health Complex,Hospital,48202,25,22,22,22,119,,,,TRUE,48202,,Barisal
0101000020E61000003EBB438A01AF5640A48BCA3CA8583640,,Asia,Bangladesh,,BGD,Lalmohan Upazila Health Complex,Hospital,56264,25,22,22,22,119,,,,TRUE,56264,,Barisal
0101000020E61000007DDBC2E8E1AB564065C3C339F5753640,,Asia,Bangladesh,,BGD,Borhanuddin,Health Center,56842,25,22,22,22,119,,,,TRUE,56842,,Barisal
0101000020E6100000B39F5D63E9AC5640659F529AD76A3640,,Asia,Bangladesh,,BGD,Borhanuddin,Health Center,56843,25,22,22,22,119,,,,TRUE,56843,,Barisal
0101000020E61000008ABD00ECA2B05640ACF46AE5902E3640,,Asia,Bangladesh,,BGD,Charfassion,Hospital,56847,25,22,22,22,119,,,,TRUE,56847,,Barisal
0101000020E6100000B195022583B256400D81435421293640,,Asia,Bangladesh,,BGD,Charfassion,Health Center,56848,25,22,22,22,119,,,,TRUE,56848,,Barisal
0101000020E6100000528B99A23EAB5640E3FE714CE52F3640,,Asia,Bangladesh,,BGD,Charfassion,Health Center,56850,25,22,22,22,119,,,,TRUE,56850,,Barisal
0101000020E6100000CD441CA49BAA5640C48E5409F8333640,,Asia,Bangladesh,,BGD,Charfassion,Health Center,56851,25,22,22,22,119,,,,TRUE,56851,,Barisal
0101000020E610000054A78F7502AC5640924A087AD92B3640,,Asia,Bangladesh,,BGD,Charfassion,Health Center,56853,25,22,22,22,119,,,,TRUE,56853,,Barisal
0101000020E6100000D07F6DF4EAAE564003FADB380B583640,,Asia,Bangladesh,,BGD,Lalmohan,Hospital,56857,25,22,22,22,119,,,,TRUE,56857,,Barisal
0101000020E610000009DB0ACB05555640F14CC2B195BB3840,,Asia,Bangladesh,,BGD,Sajahanpur,Health Center,59822,25,22,22,22,119,,,,TRUE,59822,,Rajshahi
0101000020E6100000D74CCEC6295456409B724BBBCFB83840,,Asia,Bangladesh,,BGD,Sajahanpur,Health Center,59823,25,22,22,22,119,,,,TRUE,59823,,Rajshahi
0101000020E610000009DB0ACB05555640F14CC2B195BB3840,,Asia,Bangladesh,,BGD,Shajahanpur,Health Center,59837,25,22,22,22,119,,,,TRUE,59837,,Rajshahi
0101000020E6100000D74CCEC6295456409B724BBBCFB83840,,Asia,Bangladesh,,BGD,Shajahanpur,Health Center,59838,25,22,22,22,119,,,,TRUE,59838,,Rajshahi
0101000020E61000000B31033AB81A564018FF4F0F1BBC3840,,Asia,Bangladesh,,BGD,Nachole Upazila Health Complex,Hospital,44996,25,22,22,22,119,,,,TRUE,44996,,Rajshahi
0101000020E61000001DBE3860B21A5640C27821176FBB3840,,Asia,Bangladesh,,BGD,NACHOL,Hospital,55882,25,22,22,22,119,,,,TRUE,55882,,Rajshahi
0101000020E61000008336F4FAD9195640B8398E1452A13840,,Asia,Bangladesh,,BGD,Nawabganj Sadar,Health Center,59997,25,22,22,22,119,,,,TRUE,59997,,Rajshahi
0101000020E61000005F177FEF0ED256401358F15EF4473840,,Asia,Bangladesh,,BGD,lakhai,Hospital,60582,25,22,22,22,119,,,,TRUE,60582,,Sylhet
0101000020E61000001438C377AFD05640D7DA92719E4A3840,,Asia,Bangladesh,,BGD,lakhai,Health Center,60584,25,22,22,22,119,,,,TRUE,60584,,Sylhet
0101000020E61000005EC4CB749AC95640691D629F59263840,,Asia,Bangladesh,,BGD,Nasirnagar,Health Center,57317,25,22,22,22,119,,,,TRUE,57317,,Chittagong
0101000020E610000084EDEF8AC9C75640AE48EE4647193840,,Asia,Bangladesh,,BGD,SARAIL,Health Center,57327,25,22,22,22,119,,,,TRUE,57327,,Chittagong
0101000020E6100000A0B2609A86C75640B80EAF37DD183840,,Asia,Bangladesh,,BGD,SARAIL,Health Center,57329,25,22,22,22,119,,,,TRUE,57329,,Chittagong
0101000020E61000000C0E05EB92C656407E8C203D17643740,,Asia,Bangladesh,,BGD,BARURA,Health Center,57600,25,22,22,22,119,,,,TRUE,57600,,Chittagong
0101000020E6100000D620509834C45640C5A9C530FB6C3740,,Asia,Bangladesh,,BGD,BARURA,Health Center,57601,25,22,22,22,119,,,,TRUE,57601,,Chittagong
0101000020E6100000DAA96F4FC6C35640829FEEF263603740,,Asia,Bangladesh,,BGD,Barura Upazila Health Complex,Hospital,56348,25,22,22,22,119,,,,TRUE,56348,,Chittagong
0101000020E61000001CB41FEDB6C35640BA864C9E57603740,,Asia,Bangladesh,,BGD,Diagnosis Centre,Medical Clinic,56407,25,22,22,22,119,,,,TRUE,56407,,Chittagong
0101000020E6100000207035FCB8C35640BA4560AC6F603740,,Asia,Bangladesh,,BGD,Model Community Hospital,Medical Clinic,56504,25,22,22,22,119,,,,TRUE,56504,,Chittagong
0101000020E61000000F14CC0EBAC35640F3CF1D0E5C603740,,Asia,Bangladesh,,BGD,???????,Medical Clinic,56789,25,22,22,22,119,,,,TRUE,56789,,Chittagong
0101000020E61000006461C50A6AC356404335865B07603740,,Asia,Bangladesh,,BGD,BARURA,Hospital,57586,25,22,22,22,119,,,,TRUE,57586,,Chittagong
0101000020E61000006ABB1FA21FB156408B087EDBB4FB3740,,Asia,Bangladesh,,BGD,SHIBPUR,Health Center,58873,25,22,22,22,119,,,,TRUE,58873,,Dhaka
0101000020E6100000EB642B1F16B15640D871AD5F1B043840,,Asia,Bangladesh,,BGD,SHIBPUR,Health Center,58879,25,22,22,22,119,,,,TRUE,58879,,Dhaka
0101000020E61000006D8104C58F8E5640789F60B5E8E93740,,Asia,Bangladesh,,BGD,Dhamrai Upazilla Health Complex,Hospital,56402,25,22,22,22,119,,,,TRUE,56402,,Dhaka
0101000020E610000050DFA8ED878E56409AF5F205FCE93740,,Asia,Bangladesh,,BGD,DHAMRAI,Hospital,58006,25,22,22,22,119,,,,TRUE,58006,,Dhaka
0101000020E61000001D5ADFFC875D5640047C004EBE753740,,Asia,Bangladesh,,BGD,MAGURA Sadar,Health Center,59660,25,22,22,22,119,,,,TRUE,59660,,Khulna
0101000020E610000087C92B20E7985640F98B67D0D08C3740,,Asia,Bangladesh,,BGD,Al-Noor Diagnostic,Hospital,56309,25,22,22,22,119,,,,TRUE,56309,,Dhaka
0101000020E61000004CFEC671E398564040ED7E15E08C3740,,Asia,Bangladesh,,BGD,New Arafat General Hospital,Hospital,56568,25,22,22,22,119,,,,TRUE,56568,,Dhaka
0101000020E610000034751D66CE9A56406F3C594B63923740,,Asia,Bangladesh,,BGD,SERAJDIK,Health Center,58577,25,22,22,22,119,,,,TRUE,58577,,Dhaka
0101000020E610000037F1441D50995640906D0EB070883740,,Asia,Bangladesh,,BGD,SERAJDIK,Health Center,58581,25,22,22,22,119,,,,TRUE,58581,,Dhaka
0101000020E61000008220E35F1A9B56403B916FD9188E3740,,Asia,Bangladesh,,BGD,SERAJDIK,Health Center,58584,25,22,22,22,119,,,,TRUE,58584,,Dhaka
0101000020E610000054771B8AF198564058FC7E7BE88C3740,,Asia,Bangladesh,,BGD,Popular General Hospital,Hospital,61343,25,22,22,22,119,,,,TRUE,61343,,Dhaka
0101000020E6100000E408BE0EC1C55640E27E87A240DF3640,,Asia,Bangladesh,,BGD,Good Heal,Hospital,45075,25,22,22,22,119,,,,TRUE,45075,,Chittagong
0101000020E6100000D6AD9E93DEC5564000BB062230DF3640,,Asia,Bangladesh,,BGD,Prime Hospital,Hospital,54826,25,22,22,22,119,,,,TRUE,54826,,Chittagong
0101000020E61000000DDFD3E6C96F5640160E959059B93740,,Asia,Bangladesh,,BGD,Goalanda Upazila Health Complex,Hospital,45020,25,22,22,22,119,,,,TRUE,45020,,Dhaka
0101000020E610000086B2B79473695640C7BE2B82FFBF3740,,Asia,Bangladesh,,BGD,Rajbari General Hospital,Hospital,56639,25,22,22,22,119,,,,TRUE,56639,,Dhaka
0101000020E61000003BD65A01526E5640873835CE49BC3740,,Asia,Bangladesh,,BGD,GOALANDA,Health Center,58950,25,22,22,22,119,,,,TRUE,58950,,Dhaka
0101000020E6100000CFBAEE40116E5640EAE309A604C93740,,Asia,Bangladesh,,BGD,GOALANDA,Health Center,58954,25,22,22,22,119,,,,TRUE,58954,,Dhaka
0101000020E6100000EFFF5DD3076D56402000D5EE99BA3740,,Asia,Bangladesh,,BGD,RAJBARI Sadar,Hospital,58976,25,22,22,22,119,,,,TRUE,58976,,Dhaka
0101000020E61000001455F4CB84695640E36CF054E6C33740,,Asia,Bangladesh,,BGD,RAJBARI Sadar,Hospital,58978,25,22,22,22,119,,,,TRUE,58978,,Dhaka
0101000020E610000062069035F56D56403000286B61C33740,,Asia,Bangladesh,,BGD,RAJBARI Sadar,Hospital,58980,25,22,22,22,119,,,,TRUE,58980,,Dhaka
0101000020E6100000D0C39452326B564042F195125EC23740,,Asia,Bangladesh,,BGD,RAJBARI Sadar,Health Center,58990,25,22,22,22,119,,,,TRUE,58990,,Dhaka
0101000020E610000097B6BD27186C5640217823FCCEC63740,,Asia,Bangladesh,,BGD,RAJBARI Sadar,Health Center,58992,25,22,22,22,119,,,,TRUE,58992,,Dhaka
0101000020E610000053BC892EE96A56401A4AD8FABAB83740,,Asia,Bangladesh,,BGD,RAJBARI Sadar,Health Center,58994,25,22,22,22,119,,,,TRUE,58994,,Dhaka
0101000020E6100000DFEDF77A2D5D564057110D9C7DEB3940,,Asia,Bangladesh,,BGD,Lalmonirhat General Hospital,Hospital,56298,25,22,22,22,119,,,,TRUE,56298,,Rajshahi
0101000020E61000003E8492A8495D5640A62222B478EB3940,,Asia,Bangladesh,,BGD,Lalmonirhat Sadar,Hospital,60249,25,22,22,22,119,,,,TRUE,60249,,Rajshahi
0101000020E61000006D11D0CA055B5640C34AF5AAF0E03940,,Asia,Bangladesh,,BGD,Lalmonirhat Sadar,Health Center,60251,25,22,22,22,119,,,,TRUE,60251,,Rajshahi
0101000020E6100000A346086F575D5640F1F45A6914DE3940,,Asia,Bangladesh,,BGD,Lalmonirhat Sadar,Health Center,60252,25,22,22,22,119,,,,TRUE,60252,,Rajshahi
0101000020E61000000585C555A22D5640B672898A42C13840,,Asia,Bangladesh,,BGD,MANDA,Hospital,59922,25,22,22,22,119,,,,TRUE,59922,,Rajshahi
0101000020E610000013B6774C2C2E5640C8C1D685EECC3840,,Asia,Bangladesh,,BGD,MANDA,Health Center,59923,25,22,22,22,119,,,,TRUE,59923,,Rajshahi
0101000020E61000005F24E765D57A5640B30BEA6FA3713740,,Asia,Bangladesh,,BGD,NAGARKAN,Health Center,58070,25,22,22,22,119,,,,TRUE,58070,,Dhaka
0101000020E61000000F54D7DD557B564059B11CE95B753740,,Asia,Bangladesh,,BGD,NAGARKAN,Health Center,58072,25,22,22,22,119,,,,TRUE,58072,,Dhaka
