the_geom,cleanup,type,country,iso_a3,pop_max,pop_min,name,continent,date_add,cartodb_id,mapper,population,src_geo,src_pop,pop_src_yr,within_5km,region,adm1_name,fib_dist,pop_perc
0101000020E6100000C92D183F31296240A4F18AEF988E37C0,2018-08-08,Populated place,Australia,AUS,1068,1068,Barcaldine,Oceania,2018-08-08,4710,HIP-JM,1068,1,1,2014,false,x,Queensland,,0.0048475495591589400
0101000020E610000058139F48EAE362409FB3742B1F5F39C0,2018-08-08,Populated place,Australia,AUS,459,459,Eidsvold,Oceania,2018-08-08,4709,HIP-JM,459,1,1,2014,false,x,Queensland,,0.0020833569734587600
0101000020E6100000E994B68669C262402512BF2835F238C0,2018-08-08,Populated place,Australia,AUS,246,246,Theodore,Oceania,2018-08-08,4708,HIP-JM,246,1,1,2014,false,x,Queensland,,0.0011165704040759400
0101000020E6100000E72C71D8DF436140B6A1806BC8EB33C0,2018-08-08,Populated place,Australia,AUS,187,187,Camooweal,Oceania,2018-08-08,5567,HIP-JM,187,1,1,2014,false,x,Queensland,,0.00084877506326097600
0101000020E610000082C2A04C235361403819EAEA6D7741C0,2018-08-08,Provincial Capital,Australia,AUS,1145000,836354,Adelaide,Oceania,2018-08-08,7055,HIP-JM,836354,1,1,2014,false,x,South Australia,,3.7961305842704300
0101000020E6100000A1E88507EC53614098A6A3A510C741C0,2018-08-08,Populated place,Australia,AUS,7760,7218,Victor Harbor,Oceania,2018-08-08,4687,HIP-JM,7218,1,1,2014,false,x,South Australia,,0.032761809661057300
0101000020E610000087B96048FE301A40CA94D3C7CD3D2340,2018-07-31,Provincial Capital,Nigeria,NGA,291905,206171,Minna,Africa,2018-07-20,8057,HIP-JM,206171,1,1,2015,true,x,Niger,0.21,0.11379236972131100
0101000020E610000043468229D85761405F81A4C3704C41C0,2018-08-08,Populated place,Australia,AUS,16362,14723,Gawler,Oceania,2018-08-08,4685,HIP-JM,14723,1,1,2014,false,x,South Australia,,0.066826284793536600
0101000020E6100000D45408CAD09A6140C2E97FB342B042C0,2018-08-08,Populated place,Australia,AUS,1514,1512,Penola,Oceania,2018-08-08,4676,HIP-JM,1512,1,1,2014,false,x,South Australia,,0.0068628229713935600
0101000020E610000072F3E477B7986140A4B79CD6CA2742C0,2018-08-08,Populated place,Australia,AUS,2583,1369,Bordertown,Oceania,2018-08-08,4675,HIP-JM,1369,1,1,2014,false,x,South Australia,,0.006213759687723400
0101000020E610000084560BE11E7B61407AD5D5ED696B42C0,2018-08-08,Populated place,Australia,AUS,206,206,Kingston South East,Oceania,2018-08-08,4674,HIP-JM,206,1,1,2014,false,x,South Australia,,0.00093501424081155600
0101000020E61000002A0623B7C36A6140DBEC39514FD841C0,2018-08-08,Populated place,Australia,AUS,1501,199,Meningie,Oceania,2018-08-08,4673,HIP-JM,199,1,1,2014,false,x,South Australia,,0.0009032419122402900
0101000020E6100000558FD1151599614093BB9D1B58EA42C0,2018-08-08,Populated place,Australia,AUS,23209,20428,Mount Gambier,Oceania,2018-08-08,5562,HIP-JM,20428,1,1,2014,false,x,South Australia,,0.092720732579118800
0101000020E6100000AD2032D29953614014D71C62AEEA40C0,2018-08-08,Populated place,Australia,AUS,3061,2397,Clare,Oceania,2018-08-08,4672,HIP-JM,2397,1,1,2014,false,x,South Australia,,0.01087975308361800
0101000020E6100000B964A873B85A61402900DF88B47C40C0,2018-08-08,Populated place,Australia,AUS,1689,1013,Peterborough,Oceania,2018-08-08,4670,HIP-JM,1013,1,1,2014,false,x,South Australia,,0.0045979098346704200
0101000020E6100000115F002544936140E4BFA33F8E2441C0,2018-08-08,Populated place,Australia,AUS,4716,4330,Berri,Oceania,2018-08-08,4669,HIP-JM,4330,1,1,2014,false,x,South Australia,,0.019653454673369100
0101000020E6100000D42262CB14406140883FE61BFC9740C0,2018-08-08,Populated place,Australia,AUS,12506,12328,Port Pirie,Oceania,2018-08-08,4684,HIP-JM,12328,1,1,2014,false,x,South Australia,,0.055955609518081900
0101000020E6100000322DB5AAC4196140529B125CD9253FC0,2018-08-08,Populated place,Australia,AUS,450,450,Woomera,Oceania,2018-08-08,4683,HIP-JM,450,1,1,2014,false,x,South Australia,,0.0020425068367242700
0101000020E610000075D1A41A3D256140E2761B2672733EC0,2018-08-08,Populated place,Australia,AUS,528,528,Andamooka,Oceania,2018-08-08,4682,HIP-JM,528,1,1,2014,false,x,South Australia,,0.0023965413550898100
0101000020E61000008DC8035B44036140D555CC49313041C0,2018-08-08,Populated place,Australia,AUS,1791,1791,Tumby Bay,Oceania,2018-08-08,4681,HIP-JM,1791,1,1,2014,false,x,South Australia,,0.0081291772101626100
0101000020E61000006F6972D5891D6140BFC2D38288D740C0,2018-08-08,Populated place,Australia,AUS,537,537,Cowell,Oceania,2018-08-08,4680,HIP-JM,537,1,1,2014,false,x,South Australia,,0.002437391491824300
0101000020E6100000DFBCD0E7540D61401384F948F49140C0,2018-08-08,Populated place,Australia,AUS,636,636,Kimba,Oceania,2018-08-08,4678,HIP-JM,636,1,1,2014,false,x,South Australia,,0.0028867429959036400
0101000020E61000002C413B5374FB6040A50820C5695C41C0,2018-08-08,Populated place,Australia,AUS,13630,11247,Port Lincoln,Oceania,2018-08-08,6713,HIP-JM,11247,1,1,2014,false,x,South Australia,,0.05104905420586200
0101000020E6100000E9D05E5676386140B08E12C5E73E40C0,2018-08-08,Populated place,Australia,AUS,13897,8476,Port Augusta,Oceania,2018-08-08,5563,HIP-JM,8476,1,1,2014,false,x,South Australia,,0.038471750995722100
0101000020E6100000DE84D44E33346140EEAEDE5A48F740C0,2018-08-08,Populated place,Australia,AUS,2779,2105,Wallaroo,Oceania,2018-08-08,4671,HIP-JM,2105,1,1,2014,false,x,South Australia,,0.0095543930917879900
0101000020E6100000053BB2ECEBF86240C7026635027740C0,2018-08-08,Populated place,Australia,AUS,1134616,497955,Newcastle,Oceania,2018-08-08,7054,HIP-JM,497955,1,1,2014,false,x,New South Wales,,2.2601699819578600
0101000020E61000003D6DE361FFB86240320A9C0472543EC0,2018-08-08,Populated place,Australia,AUS,7082,5129,Narrabri,Oceania,2018-08-08,4662,HIP-JM,5129,1,1,2014,false,x,New South Wales,,0.023280039034575100
0101000020E6100000A11B43B69A236340D1D15980D64B3EC0,2018-08-08,Populated place,Australia,AUS,62978,34944,Coffs Harbour,Oceania,2018-08-08,4661,HIP-JM,34944,1,1,2014,false,x,New South Wales,,0.15860746422776200
0101000020E61000003F4FE819FEC76240B6F1324213FA3EC0,2018-08-08,Populated place,Australia,AUS,7148,5260,Gunnedah,Oceania,2018-08-08,4660,HIP-JM,5260,1,1,2014,false,x,New South Wales,,0.023874635469265900
0101000020E61000006673AFB8EA1A63408410685566143FC0,2018-08-08,Populated place,Australia,AUS,11840,9522,Kempsey,Oceania,2018-08-08,4659,HIP-JM,9522,1,1,2014,false,x,New South Wales,,0.043219444665085600
0101000020E6100000672F3520BF0E63407D85B94A6DE93FC0,2018-08-08,Populated place,Australia,AUS,44182,16081,Taree,Oceania,2018-08-08,4658,HIP-JM,16081,1,1,2014,false,x,New South Wales,,0.072990116536362300
0101000020E61000000A4D09C176DC6240A37C9A94F42140C0,2018-08-08,Populated place,Australia,AUS,11630,4712,Muswellbrook,Oceania,2018-08-08,4657,HIP-JM,4712,1,1,2014,false,x,New South Wales,,0.021387316032543900
0101000020E610000095308BCCD2B2624026ADFBAA7D4C40C0,2018-08-08,Populated place,Australia,AUS,5391,5391,Mudgee,Oceania,2018-08-08,4656,HIP-JM,5391,1,1,2014,false,x,New South Wales,,0.024469231903956800
0101000020E6100000CD6BDCF48AE562408035573B914840C0,2018-08-08,Populated place,Australia,AUS,13813,2868,Singleton,Oceania,2018-08-08,4655,HIP-JM,2868,1,1,2014,false,x,New South Wales,,0.01301757690605600
0101000020E6100000D6052522A0F1624029E66A5BB45D40C0,2018-08-08,Populated place,Australia,AUS,18625,1428,Maitland,Oceania,2018-08-08,4654,HIP-JM,1428,1,1,2014,false,x,New South Wales,,0.0064815550285383600
0101000020E61000000417B26C6D2D50C01A5035AE2BCB0AC0,2018-08-08,Populated place,Brazil,BRA,51437,44942,Tefe,Latin America,2018-08-08,5980,HIP-JM,44942,1,1,2014,false,x,Amazonas,368.01,0.024043780502550500
0101000020E61000001DBB9E599A856240CAB474EE6F9140C0,2018-08-08,Populated place,Australia,AUS,11137,3183,Parkes,Oceania,2018-08-08,4652,HIP-JM,3183,1,1,2014,false,x,New South Wales,,0.01444733169176300
0101000020E610000015F115C000C56240E4E2A60FB2BD40C0,2018-08-08,Populated place,Australia,AUS,11128,9548,Lithgow,Oceania,2018-08-08,4651,HIP-JM,9548,1,1,2014,false,x,New South Wales,,0.043337456171207500
0101000020E6100000EA63FB9AFBD76240571E5586FDCC40C0,2018-08-08,Populated place,Australia,AUS,13880,5560,Richmond,Oceania,2018-08-08,4650,HIP-JM,5560,1,1,2014,false,x,New South Wales,,0.025236306693748800
0101000020E6100000D67E27D9F6C96240EB2E4C8C68DB40C0,2018-08-08,Populated place,Australia,AUS,22076,18593,Katoomba,Oceania,2018-08-08,4649,HIP-JM,18593,1,1,2014,false,x,New South Wales,,0.084391843589365300
0101000020E6100000A3D6D95B45DB6240544C5FB81F5641C0,2018-08-08,Populated place,Australia,AUS,10379,10379,Kiama,Oceania,2018-08-08,4648,HIP-JM,10379,1,1,2014,false,x,New South Wales,,0.04710928546302500
0101000020E61000004AF4EC7435CF6240C7DF26A75DAE41C0,2018-08-08,Populated place,Australia,AUS,9250,4372,Ulladulla,Oceania,2018-08-08,4639,HIP-JM,4372,1,1,2014,false,x,New South Wales,,0.019844088644796700
0101000020E610000054E0E6F934D36240B2D4999FEB6F41C0,2018-08-08,Populated place,Australia,AUS,94781,27292,Nowra,Oceania,2018-08-08,4638,HIP-JM,27292,1,1,2014,false,x,New South Wales,,0.12387577019528600
0101000020E6100000B8269A11B41E6240F90ADF45EDC341C0,2018-08-08,Populated place,Australia,AUS,8024,4015,Deniliquin,Oceania,2018-08-08,4637,HIP-JM,4015,1,1,2014,false,x,New South Wales,,0.018223699887662100
0101000020E6100000E126CBD70918624047430AAE691042C0,2018-08-08,Populated place,Australia,AUS,19457,7463,Echuca,Oceania,2018-08-08,4636,HIP-JM,7463,1,1,2014,false,x,New South Wales,,0.033873841161051700
0101000020E6100000FEAE7FD013BD62404D327852B27142C0,2018-08-08,Populated place,Australia,AUS,6367,848,Merimbula,Oceania,2018-08-08,4635,HIP-JM,848,1,1,2014,false,x,New South Wales,,0.0038489906612048500
0101000020E610000007BF62A208EC614024CF41FD2C8F3FC0,2018-08-08,Populated place,Australia,AUS,442,442,Wilcannia,Oceania,2018-08-08,4634,HIP-JM,442,1,1,2014,false,x,New South Wales,,0.002006195604071400
0101000020E6100000D491534C9F09624003F278E6CD7240C0,2018-08-08,Populated place,Australia,AUS,265,265,Ivanhoe,Oceania,2018-08-08,4633,HIP-JM,265,1,1,2014,false,x,New South Wales,,0.0012028095816265200
0101000020E61000009E626DD96AAE61405959B616F9F63FC0,2018-08-08,Populated place,Australia,AUS,17395,17070,Broken Hill,Oceania,2018-08-08,6712,HIP-JM,17070,1,1,2014,false,x,New South Wales,,0.077479092673074100
0101000020E61000002F07FAB64CF56240C6D266BEBF833EC0,2018-08-08,Populated place,Australia,AUS,22673,20914,Armidale,Oceania,2018-08-08,6711,HIP-JM,20914,1,1,2014,false,x,New South Wales,,0.09492663996278100
0101000020E6100000B13F8D4748936240128D70C1C51F40C0,2018-08-08,Populated place,Australia,AUS,31574,29361,Dubbo,Oceania,2018-08-08,6710,HIP-JM,29361,1,1,2014,false,x,New South Wales,,0.13326676274013600
0101000020E6100000804292A91FA362407DFE2ACA25A440C0,2018-08-08,Populated place,Australia,AUS,39329,34087,Orange,Oceania,2018-08-08,6709,HIP-JM,34087,1,1,2014,false,x,New South Wales,,0.15471762342982300
0101000020E6100000098B0FF5C5416240673C2B24C82441C0,2018-08-08,Populated place,Australia,AUS,15455,7874,Griffith,Oceania,2018-08-08,6708,HIP-JM,7874,1,1,2014,false,x,New South Wales,,0.035739330738593200
0101000020E6100000C310BA2E9CDC6240B3DEDAAD5D3641C0,2018-08-08,Populated place,Australia,AUS,260914,141725,Wollongong,Oceania,2018-08-08,5560,HIP-JM,141725,1,1,2014,false,x,New South Wales,,0.64327618096610600
0101000020E6100000F9DDC17BE4BA6240DB0297552E763DC0,2018-08-08,Populated place,Australia,AUS,8203,7921,Moree,Oceania,2018-08-08,5557,HIP-JM,7921,1,1,2014,false,x,New South Wales,,0.035952659230428800
0101000020E6100000E108F89CE11D6340F60FD38027B13DC0,2018-08-08,Populated place,Australia,AUS,9955,5788,Grafton,Oceania,2018-08-08,5556,HIP-JM,5788,1,1,2014,false,x,New South Wales,,0.026271176824355800
0101000020E6100000405CBBA7B4DD62409BF674961D173FC0,2018-08-08,Populated place,Australia,AUS,38551,31609,Tamworth,Oceania,2018-08-08,5555,HIP-JM,31609,1,1,2014,false,x,New South Wales,,0.14347021911559500
0101000020E6100000BF3D2054271D6340396F9703576E3FC0,2018-08-08,Populated place,Australia,AUS,48547,35593,Port Macquarie,Oceania,2018-08-08,5554,HIP-JM,35593,1,1,2014,false,x,New South Wales,,0.16155321297672700
0101000020E61000001BA91D44791063402A81D6C34A1740C0,2018-08-08,Populated place,Australia,AUS,17591,8960,Forster-Tuncurry,Oceania,2018-08-08,5553,HIP-JM,8960,1,1,2014,false,x,New South Wales,,0.040668580571221100
0101000020E6100000EEF4B87B4F5D62400D007A0D4B0A42C0,2018-08-08,Populated place,Australia,AUS,104258,32810,Albury,Oceania,2018-08-08,5552,HIP-JM,32810,1,1,2014,false,x,New South Wales,,0.14892144291760800
0101000020E610000016EDFB95CCDB62409DD48C567B0640C0,2018-08-08,Populated place,Australia,AUS,4624,4624,Scone,Oceania,2018-08-08,4667,HIP-JM,4624,1,1,2014,false,x,New South Wales,,0.020987892473362300
0101000020E61000000674B5E9C56B62406A8DF6C2CD8E41C0,2018-08-08,Populated place,Australia,AUS,55381,35717,Wagga Wagga,Oceania,2018-08-08,4666,HIP-JM,35717,1,1,2014,false,x,New South Wales,,0.16211603708284600
0101000020E6100000AF6A81989BE362402DC6C683B3C63DC0,2018-08-08,Populated place,Australia,AUS,8561,5130,Inverell,Oceania,2018-08-08,4663,HIP-JM,5130,1,1,2014,false,x,New South Wales,,0.023284577938656700
0101000020E6100000B9EE486B07B7624056868BAC516041C0,2018-08-08,Populated place,Australia,AUS,20940,11948,Goulburn,Oceania,2018-08-08,4647,HIP-JM,11948,1,1,2014,false,x,New South Wales,,0.054230825967070300
0101000020E610000055949055488062401C7D10803CB140C0,2018-08-08,Populated place,Australia,AUS,4838,3315,Forbes,Oceania,2018-08-08,4646,HIP-JM,3315,1,1,2014,false,x,New South Wales,,0.015046467030535500
0101000020E610000072E4FF0F2596624068590F4FE0EA40C0,2018-08-08,Populated place,Australia,AUS,6795,4664,Cowra,Oceania,2018-08-08,4645,HIP-JM,4664,1,1,2014,false,x,New South Wales,,0.021169448636626700
0101000020E6100000C915F559838962401677B114E12741C0,2018-08-08,Populated place,Australia,AUS,7501,5343,Young,Oceania,2018-08-08,4644,HIP-JM,5343,1,1,2014,false,x,New South Wales,,0.024251364508039500
0101000020E61000003AE57964D94C62403AD5E4D8444641C0,2018-08-08,Populated place,Australia,AUS,7299,5255,Leeton,Oceania,2018-08-08,4643,HIP-JM,5255,1,1,2014,false,x,New South Wales,,0.023851940948857900
0101000020E610000091ACDF571F876240826B1206D5A641C0,2018-08-08,Populated place,Australia,AUS,6526,3220,Tumut,Oceania,2018-08-08,4642,HIP-JM,3220,1,1,2014,false,x,New South Wales,,0.014615271142782600
0101000020E6100000BC14EFFF0BA462409B49F22D281E42C0,2018-08-08,Populated place,Australia,AUS,6520,4803,Cooma,Oceania,2018-08-08,4641,HIP-JM,4803,1,1,2014,false,x,New South Wales,,0.021800356303970400
0101000020E6100000638828A21D3E6240D5ECB84980173EC0,2018-08-08,Populated place,Australia,AUS,2475,2475,Bourke,Oceania,2018-08-08,1777,HIP-JM,2475,1,1,2014,false,x,New South Wales,,0.011233787601983500
0101000020E6100000916DF51F77316340CA2883085C2E3CC0,2018-08-08,Populated place,Australia,AUS,33065,33065,Tweed Heads,Oceania,2018-08-08,4632,HIP-JM,33065,1,1,2014,false,x,New South Wales,,0.15007886345841800
0101000020E6100000BD771B20EE2863401DB77D08F0CE3CC0,2018-08-08,Populated place,Australia,AUS,31430,24701,Lismore,Oceania,2018-08-08,5559,HIP-JM,24701,1,1,2014,false,x,New South Wales,,0.11211546971983600
0101000020E6100000550F5AA0D1C96240C0E4DA650D8C3CC0,2018-08-08,Populated place,Australia,AUS,4251,4251,Goondiwindi,Oceania,2018-08-08,5558,HIP-JM,4251,1,1,2014,false,x,New South Wales,,0.01929488125092200
0101000020E610000052F66EF8C4336340D7EB889420A63CC0,2018-08-08,Populated place,Australia,AUS,6764,3725,Byron Bay,Oceania,2018-08-08,4668,HIP-JM,3725,1,1,2014,false,x,New South Wales,,0.016907417703995400
0101000020E6100000C21162D4F6316340B48F415613DD3CC0,2018-08-08,Populated place,Australia,AUS,14242,13753,Ballina,Oceania,2018-08-08,4665,HIP-JM,13753,1,1,2014,false,x,New South Wales,,0.062423547834375400
0101000020E6100000B0C58324C8915D40777A2209767B3FC0,2018-08-08,Populated place,Australia,AUS,2668,1440,Merredin,Oceania,2018-08-08,4623,HIP-JM,1440,1,1,2014,false,x,Western Australia,,0.0065360218775176700
0101000020E6100000A9F6744E7D6A5D40B0A3656CAD4F41C0,2018-08-08,Populated place,Australia,AUS,1781,1762,Mount Barker,Oceania,2018-08-08,4624,HIP-JM,1762,1,1,2014,false,x,Western Australia,,0.0079975489917959300
0101000020E6100000F3D6419B87635D4016D2616C8DD840C0,2018-08-08,Populated place,Australia,AUS,3934,2346,Katanning,Oceania,2018-08-08,4625,HIP-JM,2346,1,1,2014,false,x,Western Australia,,0.010648268975455900
0101000020E6100000BC9C8F50F6715E40C5FB7E8DCB1840C0,2018-08-08,Populated place,Australia,AUS,1004,1004,Norseman,Oceania,2018-08-08,5536,HIP-JM,1004,1,1,2014,false,x,Western Australia,,0.0045570596979359300
0101000020E6100000CF62E4B0BEEA5F4020FB4B5DBE3932C0,2018-08-08,Populated place,Australia,AUS,1209,1209,Halls Creek,Oceania,2018-08-08,5537,HIP-JM,1209,1,1,2014,false,x,Western Australia,,0.0054875350346658800
0101000020E61000005D6753BD60E85E4087B7367DC84E31C0,2018-08-08,Populated place,Australia,AUS,3199,3199,Derby,Oceania,2018-08-08,5539,HIP-JM,3199,1,1,2014,false,x,Western Australia,,0.014519954157068800
0101000020E61000009D04B8800E885C409DF4CC4BE2EE35C0,2018-08-08,Populated place,Australia,AUS,1085,1085,Exmouth,Oceania,2018-08-08,5541,HIP-JM,1085,1,1,2014,false,x,Western Australia,,0.004924710928546300
0101000020E6100000D85D25ED59095D40BABF3224D51E41C0,2018-08-08,Populated place,Australia,AUS,4240,3793,Manjimup,Oceania,2018-08-08,5546,HIP-JM,3793,1,1,2014,false,x,Western Australia,,0.017216063181544800
0101000020E610000059C03797072B5D40939D0233DDA73FC0,2018-08-08,Populated place,Australia,AUS,5855,4805,Northam,Oceania,2018-08-08,5547,HIP-JM,4805,1,1,2014,false,x,Western Australia,,0.021809434112133600
0101000020E610000046DB302028555E40B6CF0DA96CE23CC0,2018-08-08,Populated place,Australia,AUS,227,227,Leonara,Oceania,2018-08-08,5549,HIP-JM,227,1,1,2014,false,x,Western Australia,,0.0010303312265253600
0101000020E61000006BEC12D5DB995E40CD04581E83A03CC0,2018-08-08,Populated place,Australia,AUS,316,316,Laverton,Oceania,2018-08-08,5550,HIP-JM,316,1,1,2014,false,x,Western Australia,,0.001434293689788600
0101000020E610000000709457EB03604081366E1318F92EC0,2018-08-08,Populated place,Australia,AUS,800,669,Wyndham,Oceania,2018-08-08,5551,HIP-JM,669,1,1,2014,false,x,Western Australia,,0.0030365268305967500
0101000020E6100000F4E02AE34AD65C4057362A9498D240C0,2018-08-08,Populated place,Australia,AUS,10214,8976,Busselton,Oceania,2018-08-08,6700,HIP-JM,8976,1,1,2014,false,x,Western Australia,,0.040741203036526800
0101000020E6100000AA6AADE72FEE5C40368024E9EF4340C0,2018-08-08,Populated place,Australia,AUS,73356,32376,Mandurah,Oceania,2018-08-08,6701,HIP-JM,32376,1,1,2014,false,x,Western Australia,,0.14695155854618900
0101000020E61000001F2F20C7588E5E402BCD7604E5F431C0,2018-08-08,Populated place,Australia,AUS,13218,10563,Broome,Oceania,2018-08-08,6702,HIP-JM,10563,1,1,2014,false,x,Western Australia,,0.047944443814041100
0101000020E610000022A0DFF34B5E5E403818E7A53DBF3EC0,2018-08-08,Populated place,Australia,AUS,36852,27264,Kalgoorlie,Oceania,2018-08-08,6703,HIP-JM,27264,1,1,2014,false,x,Western Australia,,0.12374868088100100
0101000020E6100000E59D88C93A365D409A4F5AF4B7BC34C0,2018-08-08,Populated place,Australia,AUS,16796,16476,Karratha,Oceania,2018-08-08,6706,HIP-JM,16476,1,1,2014,false,x,Western Australia,,0.074782983648598100
0101000020E61000004744E03862A75C404592845C48C53CC0,2018-08-08,Populated place,Australia,AUS,27258,26872,Geraldton,Oceania,2018-08-08,6707,HIP-JM,26872,1,1,2014,false,x,Western Australia,,0.1219694304810100
0101000020E6100000BC7326A2F7025E4022932BA876CA40C0,2018-08-08,Populated place,Australia,AUS,1101,177,Ravensthorpe,Oceania,2018-08-08,4614,HIP-JM,177,1,1,2014,false,x,Western Australia,,0.00080338602244488100
0101000020E6100000AEC0F57452495D40A17A169ED6C534C0,2018-08-08,Populated place,Australia,AUS,19260,3303,Roebourne,Oceania,2018-08-08,4616,HIP-JM,3303,1,1,2014,false,x,Western Australia,,0.014992000181556200
0101000020E610000042E6255ACD145D404F8AE7B73EA335C0,2018-08-08,Populated place,Australia,AUS,686,686,Pannawonica,Oceania,2018-08-08,4617,HIP-JM,686,1,1,2014,false,x,Western Australia,,0.0031136881999841100
0101000020E6100000A7200D2FDD725D4007D1A11E16B136C0,2018-08-08,Populated place,Australia,AUS,2723,921,Tom Price,Oceania,2018-08-08,4618,HIP-JM,921,1,1,2014,false,x,Western Australia,,0.0041803306591623500
0101000020E610000022552FFF5C8A5C40FB08B79FEEB63BC0,2018-08-08,Populated place,Australia,AUS,1537,1537,Kalbarri,Oceania,2018-08-08,4619,HIP-JM,1537,1,1,2014,false,x,Western Australia,,0.0069762955734337900
0101000020E6100000647E7F8542765D401CD068DECB103CC0,2018-08-08,Populated place,Australia,AUS,424,424,Mount Magnet,Oceania,2018-08-08,4620,HIP-JM,424,1,1,2014,false,x,Western Australia,,0.0019244953306024300
0101000020E6100000576D9403A7005D40D3977924F7353DC0,2018-08-08,Populated place,Australia,AUS,259,259,Morawa,Oceania,2018-08-08,4621,HIP-JM,259,1,1,2014,false,x,Western Australia,,0.0011755761571368600
0101000020E6100000E28D0F62F2BA5C4043184F528D463DC0,2018-08-08,Populated place,Australia,AUS,1213,1213,Port Denison,Oceania,2018-08-08,4622,HIP-JM,1213,1,1,2014,false,x,Western Australia,,0.0055056906509923200
0101000020E610000010EB4726614B5D403978B8A2BC7740C0,2018-08-08,Populated place,Australia,AUS,4238,3752,Narrogin,Oceania,2018-08-08,4626,HIP-JM,3752,1,1,2014,false,x,Western Australia,,0.017029968114198800
